date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
8/28/2026,St. Francis Borgia,TRUE,41,Pacific,TRUE,14,FALSE,FALSE
8/28/2026,Liberty North,TRUE,31,Park Hill,TRUE,17,FALSE,FALSE
8/28/2026,Reeds Spring,TRUE,7,Parkview,TRUE,6,FALSE,FALSE
8/28/2026,Parkway South,TRUE,49,Parkway Central,TRUE,28,FALSE,FALSE
8/28/2026,Lafayette County,TRUE,14,Penney,TRUE,15,FALSE,FALSE
8/28/2026,Fredericktown,TRUE,0,Perryville,TRUE,16,FALSE,FALSE
8/28/2026,Houston,TRUE,19,Pierce City,TRUE,41,FALSE,FALSE
8/28/2026,Winnetonka,TRUE,7,Platte County,TRUE,56,FALSE,FALSE
8/28/2026,Windsor,TRUE,12,Plattsburg,TRUE,28,FALSE,FALSE
8/28/2026,Savannah,TRUE,38,Pleasant Hill,TRUE,0,FALSE,FALSE
8/28/2026,Jefferson City,TRUE,32,Poplar Bluff,TRUE,22,FALSE,FALSE
8/28/2026,East Prairie,TRUE,0,Portageville,TRUE,48,FALSE,FALSE
8/28/2026,St. Clair,TRUE,0,Potosi,TRUE,12,FALSE,FALSE
8/28/2026,Truman,TRUE,0,Raytown,TRUE,71,FALSE,FALSE
8/28/2026,Oak Grove,TRUE,10,Richmond,TRUE,30,FALSE,FALSE
8/28/2026,Kirkwood,TRUE,66,Ritenour,TRUE,22,FALSE,FALSE
8/28/2026,Lee's Summit West,TRUE,27,Rock Bridge,TRUE,21,FALSE,FALSE
8/28/2026,St. Pius X (Kansas City),TRUE,23,Rockhurst,TRUE,17,FALSE,FALSE
8/28/2026,Cole Camp,TRUE,7,Russellville,TRUE,42,FALSE,FALSE
8/28/2026,Milan,TRUE,2,Salisbury,TRUE,46,FALSE,FALSE
8/28/2026,Commerce (OK.),FALSE,0,Sarcoxie,TRUE,35,FALSE,FALSE
8/28/2026,Central (New Madrid County),TRUE,6,Saxony Lutheran,TRUE,18,FALSE,FALSE
8/28/2026,Putnam County,TRUE,8,Scotland County,TRUE,14,FALSE,FALSE
8/28/2026,Oakville,TRUE,14,Seckman,TRUE,33,FALSE,FALSE
8/28/2026,East Newton,TRUE,6,Seneca,TRUE,42,FALSE,FALSE
8/28/2026,Crest Ridge with Chilhowee,TRUE,6,Sherwood,TRUE,19,FALSE,FALSE
8/28/2026,Versailles,TRUE,0,Skyline,TRUE,37,FALSE,FALSE
8/28/2026,Hazelwood Central,TRUE,2,SLUH,TRUE,43,FALSE,FALSE
8/28/2026,Harrisonville,TRUE,14,Smithville,TRUE,35,FALSE,FALSE
8/28/2026,North Callaway,TRUE,42,South Callaway,TRUE,16,FALSE,FALSE
8/28/2026,Mid-Buchanan,TRUE,48,South Harrison,TRUE,6,FALSE,FALSE
