date,team1,score1,team2,score2,forfeit,overtime
2026-10-16,Northeast (Kansas City),,East (Kansas City),,False,False
2026-10-16,West Platte,,East Buchanan,,False,False
2026-10-16,Monett,,East Newton,,False,False
2026-10-16,Charleston,,East Prairie,,False,False
2026-10-16,Adrian,,El Dorado Springs,,False,False
2026-10-16,Blair Oaks,,Eldon,,False,False
2026-10-16,Miller Career Academy with Sumner,,Excelsior Springs,,False,False
2026-10-16,Strafford,,Fair Grove,,False,False
2026-10-16,Hillsboro,,Farmington,,False,False
2026-10-16,Belton,,Fort Osage,,False,False
2026-10-16,Riverview Gardens,,Fox,,False,False
2026-10-16,Ft. Zumwalt West,,Francis Howell Central,,False,False
2026-10-16,Francis Howell,,Francis Howell North,,False,False
2026-10-16,Timberland,,Ft. Zumwalt East,,False,False
2026-10-16,North Point,,Ft. Zumwalt South,,False,False
2026-10-16,California,,Fulton,,False,False
2026-10-16,South Harrison,,Gallatin with Tri-County,,False,False
2026-10-16,St. Vincent,,Grandview (Hillsboro),,False,False
2026-10-16,Southern Boone,,Hallsville,,False,False
2026-10-16,Jackson,,Hannibal,,False,False
2026-10-16,Russellville,,Harrisburg,,False,False
2026-10-16,Father Tolton,,Hayti,,False,False
2026-10-16,Hazelwood East,,Hazelwood Central,,False,False
2026-10-16,Pacific,,Hermann,,False,False
2026-10-16,Clark County,,Highland,,False,False
2026-10-16,Carrollton,,Holden,,False,False
2026-10-16,Reeds Spring,,Hollister,,False,False
2026-10-16,Orchard Farm,,Holt,,False,False
2026-10-16,Ste. Genevieve,,Jefferson (Festus),,False,False
2026-10-16,Battle,,Jefferson City,,False,False
2026-10-16,McCluer,,Jennings,,False,False
2026-10-16,Grandview,,Kearney,,False,False
2026-10-16,Waynesville,,Kickapoo,,False,False
2026-10-16,Rockwood Summit,,Kirkwood,,False,False
2026-10-16,Richmond,,Knob Noster with Leeton,,False,False
2026-10-16,Eureka,,Lafayette (Wildwood),,False,False
2026-10-16,Nevada,,Lamar,,False,False
2026-10-16,Plattsburg,,Lawson,,False,False
2026-10-16,Nixa,,Lebanon,,False,False
2026-10-16,Liberty,,Lee's Summit North,,False,False
2026-10-16,Staley,,Lee's Summit West,,False,False
2026-10-16,Lafayette County,,Lexington,,False,False
2026-10-16,Marquette,,Lindbergh,,False,False
2026-10-16,Tipton with Bunceton,,Linn,,False,False
2026-10-16,"Pleasant Hope with Halfway, Marion C. Early",,Lone Jack with Kingsville,,False,False
2026-10-16,Kirksville,,Macon,,False,False
2026-10-16,Crystal City,,Malden,,False,False
2026-10-16,Louisiana,,Mark Twain,,False,False
2026-10-16,Rolla,,Marshall,,False,False
2026-10-16,Logan-Rogersville,,Marshfield,,False,False
2026-10-16,Trenton,,Maysville,,False,False
2026-10-16,Aurora,,McDonald County,,False,False
2026-10-16,Oakville,,Mehlville,,False,False
2026-10-16,Marceline,,Milan,,False,False
2026-10-16,Wright City,,Montgomery County,,False,False
2026-10-16,Van-Far,,North Callaway,,False,False
2026-10-16,St. Clair,,North County,,False,False
2026-10-16,Mid-Buchanan,,North Platte,,False,False
2026-10-16,Webster Groves,,Northwest (Cedar Hill),,False,False
2026-10-16,Lincoln College Prep,,Oak Grove,,False,False
2026-10-16,Park Hill,,Oak Park,,False,False
2026-10-16,Pleasant Hill,,Odessa,,False,False
2026-10-16,Boonville,,Osage,,False,False
2026-10-16,St. James,,Owensville,,False,False
2026-10-16,Glendale,,Ozark,,False,False
2026-10-16,Centralia,,Palmyra,,False,False
2026-10-16,North Kansas City,,Park Hill South,,False,False
2026-10-16,West Plains,,Parkview,,False,False
2026-10-16,Ladue Horton Watkins,,Parkway Central,,False,False
2026-10-16,McCluer North,,Parkway South,,False,False
2026-10-16,Hazelwood West,,Parkway West,,False,False
2026-10-16,Parkway North,,Pattonville,,False,False
2026-10-16,Lathrop,,Penney,,False,False
2026-10-16,Diamond,,Pierce City,,False,False
2026-10-16,Festus,,Poplar Bluff,,False,False
2026-10-16,Lutheran South,,Portageville,,False,False
2026-10-16,DeSoto,,Potosi,,False,False
2026-10-16,Brookfield,,Putnam County,,False,False
2026-10-16,Liberty North,,Raymore-Peculiar,,False,False
2026-10-16,Carthage,,Republic,,False,False
2026-10-16,Hickman,,Rock Bridge,,False,False
2026-10-16,Blue Springs South,,Rockhurst,,False,False
2026-10-16,Liberty (Mountain View),,Salem,,False,False
2026-10-16,Crest Ridge with Chilhowee,,Salisbury,,False,False
2026-10-16,Stockton with Sheldon,,Sarcoxie,,False,False
2026-10-16,Maryville,,Savannah,,False,False
2026-10-16,Kennett,,Scott City with Chaffee,,False,False
2026-10-16,Ritenour,,Seckman,,False,False
2026-10-16,Central (New Madrid County),,Sikeston,,False,False
2026-10-16,Miller,,Skyline,,False,False
2026-10-16,Gateway with Soldan International Studies,,SLUH,,False,False
2026-10-16,Ruskin,,Smithville,,False,False
2026-10-16,Fayette,,South Callaway,,False,False
2026-10-16,Monroe City,,South Shelby,,False,False
2026-10-16,Warrenton,,St. Charles,,False,False
2026-10-16,MICDS,,St. Dominic,,False,False
2026-10-16,Lutheran St. Charles,,St. Francis Borgia,,False,False
2026-10-16,De Smet Jesuit,,St. Mary's South Side,,False,False
2026-10-16,Hogan Prep Academy Charter,,St. Michael the Archangel,,False,False
2026-10-16,Lutheran North,,St. Pius X (Kansas City),,False,False
2026-10-16,Pembroke Hill,,Summit Christian Academy,,False,False
2026-10-16,Liberty (Wentzville),,Troy Buchanan,,False,False
2026-10-16,Platte County,,Truman,,False,False
2026-10-16,Sullivan,,Union,,False,False
2026-10-16,Affton,,University City,,False,False
2026-10-16,Saxony Lutheran,,Valle Catholic,,False,False
2026-10-16,University Academy Charter with Ewing Marion Kauffman,,Van Horn,,False,False
2026-10-16,John Burroughs,,Veritas Christian Academy,,False,False
2026-10-16,Butler,,Versailles,,False,False
2026-10-16,St. Pius X (Festus),,Vianney,,False,False
2026-10-16,Sherwood,,Warsaw,,False,False
2026-10-16,Ft. Zumwalt North,,Washington,,False,False
2026-10-16,Neosho,,Webb City,,False,False
2026-10-16,Scotland County,,Westran,,False,False
2026-10-16,Joplin,,Willard,,False,False
2026-10-16,Raytown,,William Chrisman,,False,False
2026-10-16,Thayer,,Willow Springs,,False,False
2026-10-16,Cole Camp,,Windsor,,False,False
2026-10-16,Fredericktown,,Windsor (Imperial),,False,False
2026-10-16,Raytown South,,Winnetonka,,False,False
2026-10-17,Normandy Collaborative,,Clayton with Brentwood,,False,False
2026-10-17,Smith-Cotton,,Helias Catholic,,False,False
2026-10-17,Reeds Spring,,Hollister,,False,False
2026-10-17,Cassville,,Mt. Vernon,,False,False
2026-10-17,Herculaneum,,Perryville,,False,False
2026-10-17,Kelly,,Principia,,False,False
2026-10-17,Confluence Prep Academy Charter,,Priory,,False,False
2026-10-17,Duchesne,,Westminster Christian Academy,,False,False
2026-10-18,Riverview Gardens,,Fox,,False,False
2026-10-22,Portageville,,Central (New Madrid County),,False,False
2026-10-22,Nixa,,Glendale,,False,False
2026-10-22,Riverview Gardens,,Hazelwood West,,False,False
2026-10-22,Owensville,,Hermann,,False,False
2026-10-22,Liberty (Mountain View),,Houston,,False,False
2026-10-22,Parkway West,,Ladue Horton Watkins,,False,False
2026-10-22,Ft. Zumwalt South,,Liberty (Wentzville),,False,False
2026-10-22,Parkway South,,Mehlville,,False,False
2026-10-22,Lutheran St. Charles,,Orchard Farm,,False,False
2026-10-22,Vianney,,Sullivan,,False,False
2026-10-23,Cole Camp,,Adrian,,False,False
2026-10-23,Normandy Collaborative,,Affton,,False,False
2026-10-23,East Newton,,Aurora,,False,False
2026-10-23,Willow Springs,,Ava,,False,False
2026-10-23,Duchesne,,Bayless with Hancock,,False,False
2026-10-23,Chillicothe,,Benton,,False,False
2026-10-23,Hallsville,,Blair Oaks,,False,False
2026-10-23,Raymore-Peculiar,,Blue Springs South,,False,False
2026-10-23,Parkview,,Bolivar,,False,False
2026-10-23,Fulton,,Boonville,,False,False
2026-10-23,Fair Grove,,Buffalo,,False,False
2026-10-23,El Dorado Springs,,Butler,,False,False
2026-10-23,Eldon,,California,,False,False
2026-10-23,University Academy Charter with Ewing Marion Kauffman,,Cameron,,False,False
2026-10-23,Miller Career Academy with Sumner,,Capital City,,False,False
2026-10-23,Hillcrest,,Carl Junction,,False,False
2026-10-23,Neosho,,Carthage,,False,False
2026-10-23,Pleasant Hill,,Center,,False,False
2026-10-23,Dexter,,Central (Cape Girardeau),,False,False
2026-10-23,Farmington,,Central (Park Hills),,False,False
2026-10-23,South Shelby,,Centralia,,False,False
2026-10-23,Francis Howell,,Chaminade College Prep,,False,False
2026-10-23,Sikeston,,Charleston,,False,False
2026-10-23,Windsor,,Crest Ridge with Chilhowee,,False,False
2026-10-23,Grandview (Hillsboro),,Crystal City,,False,False
2026-10-23,Perryville,,Cuba with Steelville,,False,False
2026-10-23,Lutheran North,,De Smet Jesuit,,False,False
2026-10-23,Herculaneum,,DeSoto,,False,False
2026-10-23,Skyline,,Diamond,,False,False
2026-10-23,Malden,,Doniphan,,False,False
2026-10-23,Central (Kansas City),,East (Kansas City),,False,False
2026-10-23,Scott City with Chaffee,,East Prairie,,False,False
2026-10-23,Lindbergh,,Eureka,,False,False
2026-10-23,St. Michael the Archangel,,Father Tolton,,False,False
2026-10-23,Harrisburg,,Fayette,,False,False
2026-10-23,Hollister,,Forsyth,,False,False
2026-10-23,Park Hill South,,Fort Osage,,False,False
2026-10-23,St. Charles,,Francis Howell North,,False,False
2026-10-23,Troy Buchanan,,Ft. Zumwalt North,,False,False
2026-10-23,Battle,,Gateway with Soldan International Studies,,False,False
2026-10-23,William Chrisman,,Grain Valley,,False,False
2026-10-23,Truman,,Grandview,,False,False
2026-10-23,Ft. Zumwalt West,,Hannibal,,False,False
2026-10-23,Oak Grove,,Harrisonville,,False,False
2026-10-23,Pattonville,,Hazelwood East,,False,False
2026-10-23,Lincoln College Prep,,Helias Catholic,,False,False
2026-10-23,Poplar Bluff,,Hillsboro,,False,False
2026-10-23,Washington,,Holt,,False,False
2026-10-23,Cardinal Ritter,,Jackson,,False,False
2026-10-23,St. Vincent,,Jefferson (Festus),,False,False
2026-10-23,MICDS,,Jefferson City,,False,False
2026-10-23,Clayton with Brentwood,,Jennings,,False,False
2026-10-23,Webb City,,Joplin,,False,False
2026-10-23,Potosi,,Kelly,,False,False
2026-10-23,Fredericktown,,Kennett,,False,False
2026-10-23,Ozark,,Kickapoo,,False,False
2026-10-23,Holden,,Knob Noster with Leeton,,False,False
2026-10-23,Kirkwood,,Lafayette (Wildwood),,False,False
2026-10-23,Carrollton,,Lafayette County,,False,False
2026-10-23,West Platte,,Lathrop,,False,False
2026-10-23,North Platte,,Lawson,,False,False
2026-10-23,Staley,,Lee's Summit,,False,False
2026-10-23,Richmond,,Lexington,,False,False
2026-10-23,Blue Springs,,Liberty,,False,False
2026-10-23,Lee's Summit West,,Liberty North,,False,False
2026-10-23,South Callaway,,Linn,,False,False
2026-10-23,Branson,,Logan-Rogersville,,False,False
2026-10-23,Montgomery County,,Louisiana,,False,False
2026-10-23,Veritas Christian Academy,,Lutheran South,,False,False
2026-10-23,Highland,,Macon,,False,False
2026-10-23,Brookfield,,Marceline,,False,False
2026-10-23,Pierce City,,Marionville,,False,False
2026-10-23,Bowling Green,,Mark Twain,,False,False
2026-10-23,Rockwood Summit,,Marquette,,False,False
2026-10-23,Odessa,,Maryville,,False,False
2026-10-23,Penney,,Mid-Buchanan,,False,False
2026-10-23,Mexico,,Moberly,,False,False
2026-10-23,Lamar,,Monett,,False,False
2026-10-23,Palmyra,,Monroe City,,False,False
2026-10-23,Cassville,,Nevada,,False,False
2026-10-23,Central (St. Joseph),,North Kansas City,,False,False
2026-10-23,Caruthersville,,North Point,,False,False
2026-10-23,Northwest (Cedar Hill),,Oakville,,False,False
2026-10-23,Southern Boone,,Osage,,False,False
2026-10-23,St. James,,Pacific,,False,False
2026-10-23,Lee's Summit North,,Park Hill,,False,False
2026-10-23,Fox,,Parkway Central,,False,False
2026-10-23,Seckman,,Parkway North,,False,False
2026-10-23,Van Horn,,Pembroke Hill,,False,False
2026-10-23,Belton,,Platte County,,False,False
2026-10-23,East Buchanan,,Plattsburg,,False,False
2026-10-23,Milan,,Putnam County,,False,False
2026-10-23,Raytown,,Raytown South,,False,False
2026-10-23,Clever,,Reeds Spring,,False,False
2026-10-23,Hazelwood Central,,Ritenour,,False,False
2026-10-23,SLUH,,Rockhurst,,False,False
2026-10-23,Camdenton,,Rolla,,False,False
2026-10-23,Kearney,,Ruskin,,False,False
2026-10-23,Cabool,,Salem,,False,False
2026-10-23,Ash Grove,,Sarcoxie,,False,False
2026-10-23,Excelsior Springs,,Savannah,,False,False
2026-10-23,Priory,,Saxony Lutheran,,False,False
2026-10-23,Clark County,,Scotland County,,False,False
2026-10-23,McDonald County,,Seneca,,False,False
2026-10-23,Versailles,,Sherwood,,False,False
2026-10-23,Marshall,,Smith-Cotton,,False,False
2026-10-23,Maysville,,South Harrison,,False,False
2026-10-23,Strafford,,Springfield Catholic,,False,False
2026-10-23,Ft. Zumwalt East,,St. Charles West,,False,False
2026-10-23,Union,,St. Clair,,False,False
2026-10-23,Rock Bridge,,St. Mary's South Side,,False,False
2026-10-23,Valle Catholic,,St. Pius X (Festus),,False,False
2026-10-23,Oak Park,,St. Pius X (Kansas City),,False,False
2026-10-23,North County,,Ste. Genevieve,,False,False
2026-10-23,Miller,,Stockton with Sheldon,,False,False
2026-10-23,Mt. Vernon,,Summit Christian Academy,,False,False
2026-10-23,Mountain Grove,,Thayer,,False,False
2026-10-23,Francis Howell Central,,Timberland,,False,False
2026-10-23,Russellville,,Tipton with Bunceton,,False,False
2026-10-23,Gallatin with Tri-County,,Trenton,,False,False
2026-10-23,Winfield,,Van-Far,,False,False
2026-10-23,Clinton,,Warrensburg,,False,False
2026-10-23,St. Francis Borgia,,Warrenton,,False,False
2026-10-23,Lebanon,,Waynesville,,False,False
2026-10-23,McCluer North,,Webster Groves,,False,False
2026-10-23,Marshfield,,West Plains,,False,False
2026-10-23,Salisbury,,Westran,,False,False
2026-10-23,Republic,,Willard,,False,False
2026-10-23,Confluence Prep Academy Charter,,Windsor (Imperial),,False,False
2026-10-23,Smithville,,Winnetonka,,False,False
2026-10-23,North Callaway,,Wright City,,False,False
2026-10-24,Lone Jack with Kingsville,,Hogan Prep Academy Charter,,False,False
2026-10-24,Principia,,John Burroughs,,False,False
2026-10-24,Festus,,Kirksville,,False,False
2026-10-24,Hickman,,Lift for Life Academy Charter,,False,False
2026-10-24,University City,,McCluer,,False,False
2026-10-24,KIPP KC Legacy,,Northeast (Kansas City),,False,False
2026-10-24,St. Dominic,,Westminster Christian Academy,,False,False
2026-11-26,Kirkwood,,Webster Groves,,False,False
